17
1269		1289		1187		1087		1132		708		245		354		343		332		391		305		319		341		275		247		1501	
01:LS-ElecPipTrial		02:SS		R03:LS_NewPyA		04:LS_NewerPyA		05:SS		21:LS+C		22:(LS+C)+P34		23:(LS+C)+P345		24:(LS+C)+PI		25:(LS+C)+P45		26:(SS+C)		27:(SS+C)+P45		28:(SS+C)+P345		29:(SS+C)+P34		30:(SS+C)+PI		31:(SS+C)+P45		32:A	
X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
601	119147	601	99741.5	601	136860	601	139691	601	110335	601	46197.4	601	136224	601	103548	601	45596.2	601	111277	601	44867.1	601	72978.8	601	76099.9	601	86551.5	601	46257.8	601	68324.5	601	33776.3
606	120017	606	100695	606	137253	606	140358	606	110543	606	46394.1	606	136583	606	104509	606	45435.4	606	112416	606	45080.1	606	73303.9	606	76372.4	606	87733.4	606	45891.1	606	68550.4	606	33876.1
611	120291	611	102385	611	138373	611	140635	611	111466	611	46268.1	611	138410	611	104768	611	45935.2	611	113199	611	45676	611	73506.4	611	77459.8	611	88232.5	611	46217.9	611	68293.5	611	34198.8
616	121312	616	101890	616	138797	616	141418	616	111830	616	46282.4	616	137102	616	105409	616	46200.5	616	112888	616	45176.3	616	74270.1	616	76558.6	616	87826.5	616	46418.7	616	68821.9	616	34002.3
621	121529	621	102313	621	138953	621	141908	621	112419	621	46714.8	621	138862	621	105721	621	46237.4	621	113206	621	45718	621	74011.3	621	77282.8	621	88366.5	621	46568.3	621	69267.6	621	34126.5
626	122437	626	102301	626	139707	626	142552	626	112337	626	46394.1	626	138011	626	106197	626	46034.5	626	114029	626	45628.9	626	74475.8	626	77571.1	626	88573.7	626	46283.5	626	69038.5	626	34398.3
631	123333	631	102908	631	140566	631	143045	631	113190	631	46627.7	631	139570	631	106867	631	46338.8	631	115214	631	46112.4	631	74671.2	631	78099	631	88577.9	631	46826.5	631	69640.8	631	34297.5
636	123440	636	104306	636	141445	636	143539	636	114412	636	46677.9	636	140156	636	106871	636	46450.4	636	115372	636	46030.4	636	74248.2	636	77853.3	636	89455.2	636	46617.5	636	69268.6	636	34086.8
641	124032	641	104954	641	141734	641	144302	641	114696	641	46722	641	139849	641	107113	641	46505.8	641	115753	641	46064.2	641	75065.2	641	78508.2	641	89107.6	641	46600	641	70012	641	34338.3
646	124466	646	105063	646	142747	646	146103	646	114997	646	46943.3	646	140931	646	106946	646	45949.5	646	115879	646	46331.6	646	75093.3	646	78799.8	646	89908.7	646	46687.1	646	69889.6	646	34280.2
651	125659	651	105348	651	143414	651	145981	651	115892	651	47305.1	651	141180	651	107510	651	46148.2	651	116349	651	46362.3	651	75612.1	651	79052.9	651	90298.4	651	46338.8	651	70406	651	34297.5
656	125750	656	105629	656	143498	656	146618	656	116161	656	46978.2	656	142205	656	108104	656	46705.6	656	116535	656	46475	656	75599.6	656	78701.9	656	90172.7	656	46782.4	656	70173.7	656	34354.6
661	126451	661	106325	661	144498	661	147507	661	116977	661	46754.8	661	142190	661	108642	661	46568.3	661	117606	661	46739.4	661	75739	661	79917.7	661	90996.2	661	47033.5	661	70919.5	661	34657
666	126748	666	106530	666	145207	666	148247	666	116745	666	46826.5	666	141685	666	107942	666	46908.5	666	118108	666	46855.2	666	75643.3	666	79561.3	666	91284.4	666	46832.6	666	71273.3	666	34278.2
671	128177	671	107450	671	146033	671	149144	671	118270	671	47117.5	671	142800	671	109362	671	46642	671	118475	671	46397.2	671	75873.1	671	79792.6	671	91328.4	671	47329.7	671	71165.4	671	34595.9
676	127972	676	107730	676	146845	676	149266	676	118156	676	47130.9	676	143354	676	110169	676	46562.1	676	118775	676	46878.8	676	76210.1	676	80403.4	676	91347.3	676	47480.4	676	71570	676	34717.1
681	128464	681	107877	681	146896	681	150215	681	118503	681	47412.7	681	144135	681	110632	681	46714.8	681	118681	681	47410.7	681	76045.8	681	80892.3	681	91728.8	681	47021.2	681	71419.6	681	34664.1
686	129664	686	108645	686	147004	686	151039	686	119193	686	46902.3	686	144118	686	110166	686	46748.6	686	119293	686	46683	686	76894.7	686	80901.7	686	91672.2	686	47238.5	686	71566.9	686	34782.2
691	128849	691	108940	691	148734	691	151364	691	119514	691	47138	691	144605	691	111036	691	47030.4	691	120464	691	46965.9	691	76882.2	691	81137.4	691	92895.9	691	47418.9	691	71864.8	691	34659
696	129271	696	110128	696	148257	696	151667	696	120444	696	47231.3	696	144370	696	110997	696	47011	696	120850	696	47020.2	696	77086.1	696	81507.6	696	92675.7	696	47112.4	696	71756.9	696	34998.2
701	131311	701	109492	701	149513	701	152549	701	120574	701	47561.4	701	144979	701	111517	701	47186.2	701	120940	701	47515.2	701	77789.8	701	81973.9	701	93150.9	701	47695.7	701	72306	701	34981.9
706	132018	706	110048	706	150382	706	151982	706	121939	706	47711	706	146396	706	112061	706	46945.4	706	121696	706	48029.9	706	76811.4	706	81414.8	706	93530.7	706	47343	706	72080.7	706	34939.1
711	131922	711	110969	711	151228	711	153262	711	121851	711	47300	711	146692	711	112274	711	47259	711	121611	711	47578.8	711	77827.2	711	82512.2	711	93661.8	711	47572.6	711	72403.5	711	35115.3
716	132584	716	111772	716	150905	716	154386	716	122479	716	47343	716	147011	716	112743	716	47370.7	716	122452	716	47545	716	78607.1	716	82083.4	716	94007.1	716	47535.7	716	72832.4	716	34663.1
721	133615	721	111461	721	152691	721	154483	721	123337	721	47350.2	721	147380	721	113131	721	47410.7	721	123777	721	47649.5	721	77989.6	721	82515.4	721	93868.6	721	47685.4	721	73146	721	34810.8
726	133843	726	112467	726	152377	726	155249	726	123989	726	47889.4	726	148837	726	113363	726	47635.2	726	123592	726	47942.8	726	78398.8	726	83359.7	726	94324.1	726	47937.6	726	73162.6	726	34734.4
731	133379	731	112420	731	153681	731	156457	731	123725	731	47731.6	731	149441	731	113949	731	47868.9	731	124452	731	48270.9	731	78629	731	83719.9	731	94665.2	731	48137.6	731	73352.7	731	35003.2
736	134959	736	112928	736	154285	736	156470	736	124176	736	47602.4	736	148602	736	114451	736	47769.5	736	124557	736	48480.1	736	79112.3	736	84007.1	736	95207	736	48201.2	736	73029.7	736	34959.4
741	133869	741	114054	741	154331	741	157487	741	125291	741	47322.5	741	149502	741	114823	741	47806.4	741	124884	741	48210.4	741	79027.9	741	83796.1	741	95228.1	741	47963.3	741	74329.3	741	35032.8
746	135457	746	114127	746	155171	746	157332	746	125722	746	48274	746	149663	746	115131	746	48210.4	746	125309	746	48184.8	746	78704	746	83889.1	746	95029.6	746	48027.9	746	73774.4	746	35369.9
751	135534	751	114342	751	155898	751	157974	751	127173	751	47645.4	751	150700	751	115186	751	48015.6	751	126170	751	48568.3	751	79607.2	751	84841.6	751	95689.1	751	48094.5	751	73878.3	751	35078.6
756	136117	756	115175	756	155754	756	159062	756	125889	756	48090.4	756	150390	756	115831	756	48164.2	756	125559	756	48739.6	756	80101.1	756	85097.6	756	96284.8	756	48258.6	756	74059.1	756	35234.5
761	137039	761	115750	761	156474	761	159870	761	127341	761	48418.6	761	151275	761	116090	761	47962.2	761	126489	761	48963.2	761	79981.3	761	85894	761	95929.7	761	48428.8	761	73901.2	761	35252.8
766	137985	766	116115	766	157383	766	160582	766	127332	766	47685.4	766	151759	766	116373	766	48195	766	126799	766	48626.8	766	80471.1	766	85462.3	766	96393	766	48415.5	766	74839.6	766	35121.4
771	138310	771	116551	771	158670	771	160960	771	127789	771	48243.2	771	150763	771	116360	771	48300.6	771	127774	771	48822.7	771	80520.1	771	85504.1	771	97311.6	771	48416.5	771	75340.7	771	35152
776	138540	776	116986	776	158093	776	160760	776	127927	776	48228.8	776	152358	776	116243	776	47933.5	776	127966	776	48509.8	776	80897.5	776	86017.3	776	97436.7	776	48499.6	776	74799.1	776	35464.7
781	138984	781	117524	781	158792	781	161666	781	129096	781	48183.7	781	152853	781	117071	781	47917.1	781	128744	781	49545	781	80644.2	781	86219.1	781	97644.9	781	48671.9	781	75142.1	781	35725.5
786	139599	786	117637	786	158681	786	162072	786	129455	786	48356	786	152479	786	117511	786	48526.3	786	129277	786	49143.8	786	80958	786	86142.7	786	98005.6	786	48774.5	786	75685.9	786	35554.3
791	139829	791	118305	791	160212	791	162485	791	130335	791	48130.4	791	153520	791	118239	791	48227.8	791	129144	791	49221.8	791	81139.5	791	86620.5	791	98424.1	791	48935.5	791	74979.9	791	35312.9
796	139721	796	118496	796	160841	796	163579	796	130485	796	48616.5	796	153738	796	118451	796	48963.2	796	130294	796	49832.3	796	80845.4	796	87015.8	796	98524.1	796	48775.5	796	75999	796	35999.6
801	141150	801	118855	801	161661	801	164644	801	130929	801	48564.2	801	154709	801	119038	801	48518.1	801	130337	801	49423.9	801	81459.6	801	87944.8	801	98792.3	801	49097.6	801	75967.8	801	35728.6
806	140955	806	119745	806	161814	806	165047	806	131767	806	48876	806	155140	806	118989	806	48666.8	806	130404	806	49814.9	806	81525.3	806	87216.7	806	98574.6	806	48613.4	806	76474.3	806	35660.3
811	142339	811	119816	811	161984	811	165535	811	131543	811	49014.5	811	154842	811	119622	811	49040.2	811	130754	811	50114.6	811	82086.5	811	88092.3	811	99108	811	49171.5	811	75916.8	811	35865.1
816	142008	816	120493	816	163939	816	165209	816	133024	816	48903.7	816	156125	816	118879	816	49224.8	816	130700	816	50404.1	816	82014.5	816	87757.5	816	99303.7	816	49067.9	816	76169.5	816	35454.5
821	143104	821	120590	821	163798	821	165852	821	132228	821	49149.9	821	156414	821	120390	821	49222.8	821	132148	821	50077.6	821	82386	821	88050.5	821	99614.1	821	49132.5	821	75892.9	821	36599.9
826	143434	826	121425	826	164085	826	166173	826	132860	826	49128.4	826	156618	826	119768	826	49123.3	826	132895	826	50049.9	826	82971.4	826	88249.3	826	100415	826	49756.4	826	76651.2	826	35594.1
831	144165	831	122221	831	164958	831	166909	831	133844	831	49214.6	831	156749	831	120877	831	48934.5	831	132871	831	49949.3	831	82708.4	831	88873.1	831	99797.3	831	49381.8	831	77080.9	831	36070.9
836	144108	836	122634	836	164823	836	167536	836	133652	836	48927.3	836	157332	836	121466	836	49145.8	836	133607	836	50750.1	836	82890	836	89243.7	836	100153	836	49317.2	836	77112.2	836	35869.2
841	145224	841	122091	841	166129	841	168394	841	134733	841	49147.9	841	157764	841	121002	841	49121.2	841	133623	841	50371.2	841	82910.9	841	89421.7	841	100266	841	49689.7	841	76771.9	841	35933.4
846	146280	846	122924	846	166626	846	168648	846	134974	846	49319.2	846	158160	846	121532	846	49123.3	846	134459	846	50790.1	846	83727.2	846	89590.3	846	100707	846	49842.6	846	77818.9	846	36092.3
851	146410	851	123352	851	166236	851	168888	851	136018	851	49062.7	851	158121	851	121747	851	49513.2	851	134683	851	50756.2	851	83951.7	851	89421.7	851	100651	851	49779	851	77421.3	851	36088.3
856	146505	856	123706	856	167848	856	169554	856	136086	856	49089.4	856	159006	856	121922	856	49471.1	856	135053	856	50878.4	856	84309.9	856	90417.8	856	101425	856	49851.8	856	77905.3	856	36429.7
861	146856	861	123402	861	168068	861	169533	861	136744	861	49377.7	861	159756	861	122389	861	49880.6	861	135394	861	51252.3	861	84578.4	861	90679.7	861	102047	861	50196.7	861	78374.9	861	36563.2
866	147294	866	124882	866	168096	866	171024	866	137696	866	49334.6	866	159910	866	122468	866	49788.2	866	136232	866	50632	866	84101.1	866	90758.3	866	102072	866	50588.9	866	78185.4	866	36288
871	147191	871	125268	871	169652	871	172063	871	137164	871	49439.3	871	160446	871	123527	871	49720.5	871	136079	871	51062.3	871	84877.2	871	90678.7	871	102136	871	50078.7	871	78301	871	36203.4
876	148139	876	125243	876	169770	876	171086	876	137888	876	49317.2	876	160232	876	123480	876	49532.7	876	135955	876	51186.5	876	84649.4	876	92202.7	876	103100	876	50517	876	78295.8	876	36075
881	148760	881	125920	881	170394	881	172207	881	138165	881	49049.4	881	161096	881	123815	881	49457.8	881	136480	881	51077.7	881	85253.3	881	91881.9	881	102955	881	50578.6	881	79107.1	881	36620.3
886	149768	886	126165	886	171062	886	173727	886	138292	886	49390	886	160829	886	124554	886	49909.3	886	137261	886	51515.2	886	84827	886	91624	886	103394	886	50465.7	886	79046.7	886	36449.1
891	150312	891	125958	891	171722	891	173090	891	138995	891	49671.2	891	160966	891	124994	891	49986.3	891	137738	891	51804.9	891	85199	891	92131.4	891	103391	891	50985.2	891	79294.6	891	36762
896	150428	896	126873	896	171880	896	173420	896	139986	896	50155.7	896	162276	896	124851	896	49752.3	896	137562	896	51756.6	896	84986.9	896	92789	896	103199	896	50411.3	896	79418.6	896	36805.8
901	150772	901	128036	901	172704	901	173513	901	140358	901	50190.6	901	162623	901	124445	901	49835.4	901	138816	901	51556.3	901	85346.3	901	92512.1	901	104113	901	51124.9	901	80007.3	901	36638.6
906	150788	906	127689	906	172473	906	174010	906	140530	906	50617.6	906	163094	906	125285	906	49984.2	906	138903	906	51712.4	906	86244.1	906	92910.6	906	104072	906	51403.2	906	79791.6	906	36818.1
911	150891	911	127870	911	174363	911	175204	911	141101	911	50185.4	911	163225	911	125494	911	50349.7	911	139859	911	51668.3	911	86412.5	911	92857.1	911	104857	911	50871.3	911	80139.7	911	36884.3
916	151927	916	128519	916	173905	916	175550	916	141455	916	49900.1	916	163696	916	126101	916	50667.9	916	140047	916	51653.9	916	86337.2	916	93504.4	916	104333	916	51096.2	916	79873.9	916	36895.5
921	152722	921	129513	921	174562	921	175827	921	141458	921	50568.3	921	164049	921	126173	921	50467.7	921	139898	921	52101.8	921	86681.2	921	93410	921	105198	921	51173.2	921	79919.8	921	36871.1
926	153260	926	129618	926	174986	926	176628	926	143222	926	50444.1	926	164444	926	127140	926	50306.6	926	140990	926	52604.4	926	85885.6	926	93620.9	926	105538	926	51540.9	926	80445.1	926	36939.4
931	153504	931	129777	931	174725	931	176851	931	143509	931	50111.5	931	164309	931	127209	931	50354.8	931	140398	931	52577.6	931	87339	931	94125.7	931	105635	931	51614.9	931	79890.6	931	36782.4
936	153377	936	130882	936	175615	936	176900	936	143077	936	50569.4	936	165237	936	127020	936	50725.4	936	141258	936	52393.7	936	86944.7	936	94458.4	936	106393	936	51886.1	936	80791.2	936	37238.1
941	154397	941	130300	941	176210	941	178268	941	145193	941	50319.9	941	165371	941	127625	941	50923.6	941	141774	941	52550.9	941	87479.2	941	94373.4	941	105850	941	51444.3	941	80578.5	941	37089.3
946	154401	946	131162	946	176489	946	178682	946	144166	946	50570.4	946	166133	946	127987	946	51069.4	946	142126	946	52648.6	946	87681.1	946	95028.5	946	106120	946	51805.9	946	80967.4	946	37136.2
951	154303	951	132133	951	176834	951	179138	951	145346	951	50699.8	951	166075	951	128072	951	50730.6	951	142468	951	52918.9	951	88482.7	951	95525.3	951	106868	951	52349.5	951	81108.2	951	37440
956	155514	956	132012	956	177459	956	178515	956	144989	956	50590.9	956	166160	956	127717	956	51227.6	956	142339	956	53049.4	956	87591.1	956	95614.5	956	106564	956	52268.3	956	81533.7	956	37236.1
961	155263	961	132344	961	177896	961	179812	961	145908	961	50889.7	961	167317	961	129111	961	51084.9	961	143145	961	52820.2	961	88143.6	961	95950.7	961	107126	961	52209.7	961	82185.6	961	36994.4
966	156285	966	132690	966	179052	966	180483	966	145587	966	50635.1	966	167109	966	129345	966	51104.4	966	143900	966	52885	966	88253.5	966	96592.7	966	107154	966	52431.7	966	81937.3	966	37529.8
971	157137	971	132698	971	179158	971	180026	971	146406	971	50801.4	971	167790	971	129451	971	51259.4	971	143388	971	53110.1	971	88885.7	971	96302.7	971	108097	971	52270.4	971	82174.2	971	37519.6
976	157215	976	133529	976	179941	976	179976	976	146509	976	50915.4	976	167528	976	130756	976	51258.4	976	144805	976	52941.5	976	88915	976	96555.9	976	108177	976	53030.9	976	81962.4	976	37534.9
981	156762	981	133884	981	180530	981	181073	981	147483	981	51153.7	981	168128	981	130834	981	51775.1	981	144338	981	53430.9	981	89454.2	981	96504.4	981	108173	981	53090.6	981	82486.1	981	37612.4
986	157773	986	134796	986	181427	986	183166	986	148441	986	50993.5	986	169423	986	130413	986	50978.1	986	144840	986	53203.6	986	89489.8	986	97324.2	986	108481	986	52726.7	986	82320.2	986	37716.4
991	158357	991	135043	991	181063	991	182899	991	148453	991	51100.3	991	169288	991	130721	991	51114.6	991	145589	991	53648.9	991	89677.2	991	97190.7	991	108491	991	52785.3	991	82572.8	991	37798
996	159709	996	135348	996	182293	996	183294	996	148441	996	51264.6	996	169816	996	131326	996	51590.2	996	145378	996	53369.2	996	89561	996	97861.5	996	108679	996	53039.2	996	83513.2	996	37959.2
1001	160310	1001	135218	1001	182219	1001	182983	1001	149890	1001	50998.6	1001	170008	1001	131101	1001	51496.7	1001	146769	1001	53715.7	1001	90020.8	1001	98178	1001	109418	1001	53070	1001	82839.9	1001	37752.1
1006	160142	1006	136034	1006	183148	1006	183396	1006	149791	1006	51256.4	1006	170859	1006	131750	1006	51827.5	1006	146996	1006	53860.7	1006	89653.2	1006	98027.6	1006	109668	1006	53016.5	1006	83095.6	1006	37767.4
1011	160488	1011	136554	1011	184315	1011	184604	1011	150147	1011	51347.8	1011	170924	1011	131880	1011	51978.5	1011	147149	1011	54153.8	1011	90402.1	1011	97912	1011	109616	1011	53610.8	1011	83728.3	1011	37579.8
1016	160490	1016	137030	1016	183424	1016	184520	1016	150700	1016	51514.2	1016	171055	1016	131575	1016	51496.7	1016	147335	1016	53802.1	1016	90689.1	1016	98781.8	1016	109907	1016	53289	1016	83480.8	1016	37776.6
1021	161136	1021	136461	1021	182985	1021	184811	1021	151948	1021	51633.3	1021	171191	1021	132668	1021	51807	1021	147562	1021	54227.9	1021	90090.9	1021	98876.5	1021	110083	1021	53623.2	1021	84119.9	1021	38160.1
1026	161515	1026	138043	1026	185253	1026	184949	1026	151567	1026	51752.5	1026	171300	1026	132357	1026	52173.8	1026	148262	1026	53933.7	1026	90780.3	1026	99936.2	1026	110314	1026	53499.8	1026	84280.7	1026	38101
1031	162118	1031	137270	1031	185358	1031	184916	1031	151455	1031	51498.8	1031	172134	1031	132985	1031	51717.6	1031	148933	1031	54390.4	1031	91303.2	1031	99301.6	1031	110440	1031	53678.7	1031	83960.1	1031	38153
1036	162067	1036	137917	1036	185240	1036	186053	1036	152349	1036	51586.1	1036	172483	1036	132894	1036	51852.2	1036	148657	1036	54920.3	1036	90956.3	1036	99989.9	1036	110568	1036	54144.6	1036	84725.7	1036	38399.9
1041	162556	1041	138285	1041	186235	1041	186507	1041	152762	1041	51872.7	1041	172108	1041	133667	1041	52469.7	1041	149072	1041	54303	1041	91565.3	1041	99613.1	1041	111232	1041	54019.1	1041	84409.2	1041	38133.6
1046	163620	1046	139007	1046	186639	1046	186983	1046	153306	1046	51990.9	1046	173225	1046	133372	1046	52714.3	1046	149768	1046	55218.7	1046	91892.4	1046	100410	1046	111724	1046	54053	1046	85156.1	1046	38540.7
1051	163936	1051	139676	1051	187445	1051	187079	1051	153899	1051	52091.6	1051	173309	1051	133982	1051	52220	1051	150145	1051	54791.7	1051	91928	1051	100845	1051	112151	1051	54059.2	1051	84978.5	1051	38488.7
1056	163366	1056	139303	1056	187029	1056	187305	1056	154665	1056	51799.8	1056	173128	1056	134444	1056	52595.1	1056	150324	1056	54294.8	1056	92378.9	1056	101377	1056	112776	1056	54340	1056	85872	1056	38678.5
1061	164412	1061	140318	1061	187979	1061	188698	1061	154814	1061	51782.3	1061	174322	1061	134518	1061	52541.7	1061	150923	1061	55278.4	1061	92280.3	1061	101207	1061	112030	1061	54365.7	1061	85293	1061	38653
1066	164920	1066	140804	1066	188658	1066	188930	1066	154032	1066	52376.2	1066	173984	1066	135516	1066	52673.2	1066	151623	1066	54841.1	1066	92722.9	1066	101054	1066	112331	1066	54285.5	1066	85624.3	1066	38322.4
1071	165419	1071	140711	1071	188758	1071	189241	1071	155511	1071	52079.2	1071	175253	1071	135423	1071	52773.9	1071	150914	1071	55055.1	1071	92484.8	1071	101366	1071	112880	1071	54319.5	1071	85342.1	1071	38677.4
1076	165687	1076	140555	1076	189056	1076	189360	1076	155574	1076	52317.6	1076	175477	1076	135924	1076	52882.9	1076	151738	1076	55440	1076	93011.3	1076	101807	1076	112959	1076	54547.8	1076	85875.1	1076	38592.8
1081	165822	1081	141284	1081	190359	1081	189917	1081	156376	1081	52400.9	1081	175075	1081	136045	1081	52748.3	1081	152109	1081	55864.1	1081	92989.3	1081	102399	1081	114054	1081	54326.7	1081	86264	1081	38675.4
1086	166485	1086	142099	1086	189833	1086	190664	1086	157162	1086	52211.8	1086	174940	1086	135716	1086	53075.1	1086	152899	1086	55298	1086	93042.8	1086	102542	1086	114341	1086	54993.4	1086	86450.1	1086	38704
1091	167068	1091	141981	1091	190144	1091	190731	1091	156239	1091	52470.8	1091	175265	1091	136548	1091	52917.9	1091	153120	1091	55695.3	1091	93662.9	1091	102767	1091	113962	1091	55057.2	1091	86270.3	1091	38791.7
1096	167339	1096	142380	1096	190791	1096	190693	1096	157367	1096	52385.4	1096	175379	1096	136489	1096	53242.7	1096	153571	1096	55548.1	1096	93766.8	1096	103396	1096	113637	1096	54928.5	1096	86318.4	1096	38678.5
1101	167598	1101	142883	1101	191900	1101	192160	1101	157365	1101	52844.9	1101	176227	1101	136405	1101	53169.7	1101	154507	1101	55909.4	1101	93884.3	1101	102644	1101	114500	1101	54915.2	1101	86893.5	1101	38547.9
1106	167937	1106	143220	1106	191638	1106	191850	1106	158293	1106	52277.5	1106	177546	1106	137161	1106	52693.8	1106	153868	1106	55547.1	1106	94641.1	1106	103234	1106	114755	1106	54913.1	1106	87053.5	1106	39013.2
1111	167991	1111	143882	1111	192722	1111	191960	1111	157469	1111	52650.6	1111	176617	1111	137084	1111	53338.3	1111	155157	1111	55910.5	1111	94331.4	1111	103607	1111	114660	1111	55208.4	1111	87030.5	1111	39219.4
1116	168558	1116	144053	1116	192524	1116	192242	1116	158419	1116	52888	1116	176436	1116	138553	1116	53776.4	1116	154593	1116	55884.7	1116	94567.6	1116	104373	1116	115132	1116	55896	1116	87625.7	1116	38954
1121	169361	1121	145414	1121	193591	1121	192715	1121	158641	1121	52488.2	1121	177735	1121	138201	1121	53431.9	1121	154317	1121	55987.7	1121	94527.7	1121	104110	1121	115574	1121	55566.6	1121	87639.3	1121	39216.3
1126	169721	1126	144836	1126	193318	1126	193277	1126	159715	1126	52568.4	1126	178165	1126	138925	1126	53822.7	1126	155251	1126	56800.2	1126	95023.3	1126	104737	1126	115990	1126	55767.4	1126	88015.9	1126	39085.7
1131	169204	1131	145182	1131	193832	1131	193203	1131	160485	1131	53355.8	1131	178487	1131	138810	1131	53762	1131	156168	1131	56302.7	1131	94895.2	1131	105111	1131	116727	1131	55388.6	1131	87836	1131	39238.8
1136	170045	1136	145670	1136	194949	1136	193770	1136	160200	1136	52963.1	1136	179099	1136	139406	1136	53659.1	1136	155805	1136	56246.1	1136	95453.9	1136	104776	1136	116049	1136	55514.1	1136	87764.8	1136	39138.7
1141	170699	1141	145977	1141	196204	1141	194989	1141	161283	1141	52875.7	1141	179872	1141	139308	1141	54113.7	1141	155726	1141	57221.5	1141	95745.9	1141	105231	1141	116623	1141	55424.6	1141	88217.9	1141	39642
1146	171394	1146	146566	1146	196045	1146	194220	1146	161206	1146	53633.4	1146	179783	1146	139701	1146	53958.4	1146	157692	1146	56956.7	1146	95761.6	1146	105652	1146	117451	1146	55777.6	1146	88520.4	1146	39558.3
1151	171948	1151	147235	1151	195785	1151	194457	1151	161313	1151	53165.6	1151	180457	1151	139784	1151	54244.4	1151	157229	1151	56835.2	1151	95460.2	1151	105447	1151	116576	1151	55965	1151	88956.9	1151	39608.3
1156	171512	1156	146524	1156	197105	1156	195942	1156	161430	1156	53440.1	1156	180260	1156	140001	1156	54181.6	1156	157950	1156	56864	1156	96405.6	1156	106162	1156	117796	1156	56133.9	1156	89056.3	1156	39491.9
1161	172211	1161	146647	1161	196741	1161	196072	1161	162819	1161	53709.5	1161	180941	1161	140489	1161	54093.2	1161	158217	1161	57592.4	1161	96544.3	1161	106446	1161	117329	1161	56479.9	1161	88805.1	1161	39652.2
1166	172670	1166	147534	1166	197222	1166	197395	1166	162923	1166	53284.9	1166	181011	1166	139918	1166	54296.8	1166	158710	1166	57134.9	1166	96160.8	1166	107162	1166	116877	1166	55970.2	1166	89306.5	1166	39632.8
1171	173067	1171	148371	1171	197292	1171	196317	1171	163318	1171	53350.7	1171	180051	1171	140924	1171	54287.6	1171	158014	1171	57545	1171	97103.5	1171	107172	1171	118141	1171	56662.2	1171	89706.6	1171	39662.4
1176	173489	1176	148486	1176	197646	1176	196597	1176	163296	1176	53444.2	1176	181065	1176	140575	1176	54247.4	1176	159413	1176	57722.2	1176	96716.7	1176	107076	1176	118593	1176	56662.2	1176	90431.4	1176	39635.9
1181	173487	1181	148025	1181	199099	1181	198600	1181	163940	1181	53613.9	1181	181305	1181	140868	1181	54458.3	1181	158705	1181	57260.6	1181	97448.3	1181	107664	1181	119072	1181	56784.7	1181	89973.6	1181	39887.1
1186	174059	1186	149146	1186	199500	1186	197952	1186	164994	1186	53222.2	1186	182108	1186	141751	1186	54890.5	1186	159516	1186	57962.3	1186	96990	1186	108190	1186	118952	1186	56536.5	1186	89625.9	1186	40185.2
1191	173959	1191	149251	1191	198942	1191	198457	1191	165124	1191	53370.2	1191	182247	1191	141323	1191	54644.5	1191	160262	1191	57917	1191	97890.9	1191	107364	1191	119708	1191	56891.8	1191	90475.4	1191	39716.5
1196	174049	1196	149916	1196	199692	1196	199549	1196	164665	1196	53610.8	1196	182219	1196	142312	1196	54693.9	1196	160233	1196	58141.7	1196	97720.6	1196	108306	1196	119536	1196	57035	1196	90851.6	1196	39657.3
1201	174886	1201	149652	1201	200260	1201	198529	1201	165702	1201	54067.4	1201	183256	1201	142756	1201	54800.9	1201	160197	1201	58278.8	1201	97540.8	1201	107998	1201	119127	1201	56833.1	1201	90019.7	1201	39756.4
1206	175668	1206	150269	1206	200880	1206	199692	1206	166080	1206	54198.1	1206	184080	1206	141974	1206	55217.7	1206	161673	1206	58314.8	1206	98276.9	1206	108610	1206	120238	1206	56890.8	1206	90810.7	1206	40391.5
1211	175998	1211	150685	1211	201036	1211	199772	1211	165955	1211	53768.2	1211	184257	1211	142683	1211	54964.5	1211	161266	1211	58364.3	1211	98259	1211	108391	1211	119467	1211	56968.1	1211	91266.6	1211	40445.7
1216	175995	1216	150362	1216	202027	1216	200443	1216	166848	1216	54409	1216	183260	1216	143211	1216	55388.6	1216	161588	1216	58301.4	1216	98467.3	1216	108803	1216	120043	1216	57668.6	1216	90545.6	1216	40180.1
1221	175944	1221	151745	1221	202052	1221	200928	1221	167010	1221	53845.3	1221	184023	1221	143290	1221	54874	1221	162107	1221	58689.1	1221	98894.4	1221	108962	1221	120583	1221	57385.3	1221	91448.9	1221	40221
1226	176706	1226	152186	1226	201314	1226	200408	1226	167901	1226	54106.5			1226	143318	1226	55180.7	1226	162549	1226	58388	1226	98928	1226	109781	1226	120928	1226	57476	1226	91831.6	1226	40579.5
1231	177095	1231	151133	1231	202268	1231	199752	1231	168356	1231	54132.2			1231	143361	1231	55390.6	1231	162560	1231	58905.6	1231	99337.3	1231	110021	1231	120749	1231	57297.7	1231	91256.1	1231	40527.4
1236	177237	1236	152312	1236	202233	1236	200840	1236	168860	1236	53864.8			1236	143989	1236	55791	1236	163353	1236	58604.5	1236	99558.3	1236	110195	1236	120818	1236	57674.8			1236	40690.8
1241	177617	1241	153106	1241	203474	1241	201937	1241	169072	1241	54274.2			1241	144396	1241	55352.5	1241	162508	1241	58823.1	1241	99355.2	1241	110570	1241	122082	1241	57257.5			1241	40891
